Year,Province name,District number,Election,Registered voters in district,Valid votes in district,Invalid votes in district,Party name,Party number,Party number of votes,"""Province name""",Total Valid votes in district,Invalid votes
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Golongan Karya,4,250168,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Nasdem,5,279914,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Buruh,6,9585,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Gelombang Rakyat Indonesia,7,22406,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Keadilan Sejahtera,8,230113,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Kebangkitan Nusantara,9,3580,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Hati Nurani Rakyat,10,9219,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Garda Republik Indonesia,11,5070,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Amanat Nasional,12,154705,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Bulan Bintang,13,4253,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Demokrat,14,90651,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Solidaritas Indonesia,15,70137,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Perindo,16,18726,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Persatuan Pembangunan,17,140154,Province name,,
2024,Sulawesi Selatan,1,DPR,2375191,1739373,139521,Partai Ummat,24,8010,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,"",,,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Kebangkitan Bangsa,1,104780,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Gerakan Indonesia Raya,2,450608,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Demokrasi Indonesia Perjuangan,3,71626,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Golongan Karya,4,309692,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Nasdem,5,206194,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Buruh,6,6442,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Gelombang Rakyat Indonesia,7,20586,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Keadilan Sejahtera,8,137088,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Kebangkitan Nusantara,9,4371,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Hati Nurani Rakyat,10,8120,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Garda Republik Indonesia,11,4325,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Amanat Nasional,12,155296,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Bulan Bintang,13,2624,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Demokrat,14,167693,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Solidaritas Indonesia,15,5716,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Perindo,16,3144,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Persatuan Pembangunan,17,171049,Province name,,
2024,Sulawesi Selatan,2,DPR,2375339,1832524,87721,Partai Ummat,24,3170,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,"",,,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Kebangkitan Bangsa,1,59987,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Gerakan Indonesia Raya,2,313615,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Demokrasi Indonesia Perjuangan,3,95438,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Golongan Karya,4,254365,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Nasdem,5,389947,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Buruh,6,2549,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Gelombang Rakyat Indonesia,7,12883,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Keadilan Sejahtera,8,17193,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Kebangkitan Nusantara,9,951,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Hati Nurani Rakyat,10,7870,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Garda Republik Indonesia,11,2543,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Amanat Nasional,12,101430,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Bulan Bintang,13,2531,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Demokrat,14,158375,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Solidaritas Indonesia,15,11778,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Perindo,16,6120,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Persatuan Pembangunan,17,71089,Province name,,
2024,Sulawesi Selatan,3,DPR,1920090,1509532,51656,Partai Ummat,24,868,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,"",,,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Kebangkitan Bangsa,1,101659,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Gerakan Indonesia Raya,2,242635,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Demokrasi Indonesia Perjuangan,3,136625,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Golongan Karya,4,330971,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Nasdem,5,256799,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Buruh,6,9865,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Gelombang Rakyat Indonesia,7,20981,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Keadilan Sejahtera,8,100727,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Kebangkitan Nusantara,9,10713,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Hati Nurani Rakyat,10,30995,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Garda Republik Indonesia,11,6094,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Amanat Nasional,12,117811,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Bulan Bintang,13,12345,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Demokrat,14,254852,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Solidaritas Indonesia,15,20924,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Perindo,16,31068,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Persatuan Pembangunan,17,28346,Province name,,
2024,Sulawesi Tengah,1,DPR,2236703,1718343,98417,Partai Ummat,24,5924,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,"",,,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Kebangkitan Bangsa,1,127034,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Gerakan Indonesia Raya,2,193701,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Demokrasi Indonesia Perjuangan,3,147175,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Golongan Karya,4,233478,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Nasdem,5,155155,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Buruh,6,124883,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Gelombang Rakyat Indonesia,7,175830,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Keadilan Sejahtera,8,149788,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Kebangkitan Nusantara,9,161270,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Hati Nurani Rakyat,10,6411,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Garda Republik Indonesia,11,207276,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Amanat Nasional,12,7402,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Bulan Bintang,13,18302,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Demokrat,14,44618,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Solidaritas Indonesia,15,20942,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Perindo,16,63092,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Persatuan Pembangunan,17,5905,Province name,,
2024,Sulawesi Tenggara,1,DPR,1521291,1458333,129263,Partai Ummat,24,13420,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,"",,,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Kebangkitan Bangsa,1,16639,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Gerakan Indonesia Raya,2,116781,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Demokrasi Indonesia Perjuangan,3,511270,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Golongan Karya,4,203548,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Nasdem,5,174555,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Buruh,6,3766,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Gelombang Rakyat Indonesia,7,5802,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Keadilan Sejahtera,8,28665,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Kebangkitan Nusantara,9,1628,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Hati Nurani Rakyat,10,10248,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Garda Republik Indonesia,11,1684,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Amanat Nasional,12,80753,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Bulan Bintang,13,2980,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Demokrat,14,327386,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Solidaritas Indonesia,15,17317,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Perindo,16,21438,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Persatuan Pembangunan,17,8242,Province name,,
2024,Sulawesi Utara,1,DPR,1969603,1533523,108316,Partai Ummat,24,821,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,"",,,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Kebangkitan Bangsa,1,92911,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Gerakan Indonesia Raya,2,268380,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Demokrasi Indonesia Perjuangan,3,169883,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Golongan Karya,4,207109,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Nasdem,5,327146,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Buruh,6,7113,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Gelombang Rakyat Indonesia,7,15018,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Keadilan Sejahtera,8,193210,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Kebangkitan Nusantara,9,2292,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Hati Nurani Rakyat,10,14607,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Garda Republik Indonesia,11,5701,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Amanat Nasional,12,196654,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Bulan Bintang,13,7591,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Demokrat,14,80702,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Solidaritas Indonesia,15,9477,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Perindo,16,7738,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Persatuan Pembangunan,17,41295,Province name,,
2024,Sumatera Barat,1,DPR,2298162,1664292,112480,Partai Ummat,24,17465,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,"",,,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Kebangkitan Bangsa,1,57961,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Gerakan Indonesia Raya,2,130097,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Demokrasi Indonesia Perjuangan,3,75524,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Golongan Karya,4,147391,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Nasdem,5,148440,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Buruh,6,7217,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Gelombang Rakyat Indonesia,7,7233,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Keadilan Sejahtera,8,188669,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Kebangkitan Nusantara,9,1536,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Hati Nurani Rakyat,10,7999,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Garda Republik Indonesia,11,3678,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Amanat Nasional,12,186202,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Bulan Bintang,13,6749,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Demokrat,14,177447,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Solidaritas Indonesia,15,5908,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Perindo,16,3513,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Persatuan Pembangunan,17,83453,Province name,,
2024,Sumatera Barat,2,DPR,1790444,1255948,86681,Partai Ummat,24,16931,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,"",,,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Kebangkitan Bangsa,1,201861,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Gerakan Indonesia Raya,2,299754,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Demokrasi Indonesia Perjuangan,3,219186,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Golongan Karya,4,470829,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Nasdem,5,427494,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Buruh,6,12647,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Gelombang Rakyat Indonesia,7,16513,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Keadilan Sejahtera,8,155614,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Kebangkitan Nusantara,9,14440,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Hati Nurani Rakyat,10,17789,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Garda Republik Indonesia,11,7151,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Amanat Nasional,12,129404,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Bulan Bintang,13,8703,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Demokrat,14,143856,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Solidaritas Indonesia,15,68404,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Perindo,16,26436,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Persatuan Pembangunan,17,18938,Province name,,
2024,Sumatera Selatan,1,DPR,2952030,2252279,233628,Partai Ummat,24,13260,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,"",,,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Kebangkitan Bangsa,1,239887,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Gerakan Indonesia Raya,2,467140,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Demokrasi Indonesia Perjuangan,3,252721,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Golongan Karya,4,386813,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Nasdem,5,407186,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Buruh,6,16264,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Gelombang Rakyat Indonesia,7,16721,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Keadilan Sejahtera,8,138668,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Kebangkitan Nusantara,9,6333,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Hati Nurani Rakyat,10,34746,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Garda Republik Indonesia,11,14318,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Amanat Nasional,12,200,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Bulan Bintang,13,14105,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Demokrat,14,336945,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Solidaritas Indonesia,15,24099,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Perindo,16,21512,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Persatuan Pembangunan,17,36342,Province name,,
2024,Sumatera Selatan,2,DPR,3374318,2622509,314878,Partai Ummat,24,8277,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,"",,,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Kebangkitan Bangsa,1,199616,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Gerakan Indonesia Raya,2,350582,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Demokrasi Indonesia Perjuangan,3,528081,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Golongan Karya,4,467910,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Nasdem,5,225924,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Buruh,6,15886,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Gelombang Rakyat Indonesia,7,14969,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Keadilan Sejahtera,8,320608,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Kebangkitan Nusantara,9,3007,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Hati Nurani Rakyat,10,17932,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Garda Republik Indonesia,11,5007,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Amanat Nasional,12,108307,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Bulan Bintang,13,7495,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Demokrat,14,159487,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Solidaritas Indonesia,15,54576,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Perindo,16,23589,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Persatuan Pembangunan,17,43991,Province name,,
2024,Sumatera Utara,1,DPR,3895322,2566420,238393,Partai Ummat,24,19453,Province name,,
